GAME_ID,GAME_DATE,MATCHUP,WL,PTS,PLUS_MINUS,TEAM,OPPONENT
0021800674,2019-01-18,MIN vs. SAS,L,113,-3,MIN,SAS
0021800677,2019-01-18,POR vs. NOP,W,128,16,POR,NOP
0021800675,2019-01-18,UTA vs. CLE,W,115,16,UTA,CLE
0021800672,2019-01-18,DET vs. MIA,W,98,5,DET,MIA
0021800687,2019-01-19,DEN vs. CLE,W,124,22,DEN,CLE
0021800680,2019-01-19,DET vs. SAC,L,101,-2,DET,SAC
0021800684,2019-01-19,TOR vs. MEM,W,119,29,TOR,MEM
0021800678,2019-01-19,PHI vs. OKC,L,115,-2,PHI,OKC
0021800681,2019-01-19,IND vs. DAL,W,111,12,IND,DAL
0021800686,2019-01-19,HOU vs. LAL,W,138,4,HOU,LAL
0021800679,2019-01-19,CHA vs. PHX,W,135,20,CHA,PHX
0021800683,2019-01-19,ATL vs. BOS,L,105,-8,ATL,BOS
0021800682,2019-01-19,ORL vs. MIL,L,108,-10,ORL,MIL
0021800685,2019-01-19,CHI vs. MIA,L,103,-14,CHI,MIA
0021800689,2019-01-20,MIN vs. PHX,W,116,2,MIN,PHX
0021800688,2019-01-20,IND vs. CHA,W,120,25,IND,CHA
0021800690,2019-01-20,SAS vs. LAC,L,95,-8,SAS,LAC
0021800700,2019-01-21,UTA vs. POR,L,104,-5,UTA,POR
0021800698,2019-01-21,BOS vs. MIA,W,107,8,BOS,MIA
0021800699,2019-01-21,PHI vs. HOU,W,121,28,PHI,HOU
0021800697,2019-01-21,MEM vs. NOP,L,85,-20,MEM,NOP
0021800694,2019-01-21,MIL vs. DAL,W,116,10,MIL,DAL
0021800691,2019-01-21,NYK vs. OKC,L,109,-18,NYK,OKC
0021800692,2019-01-21,CLE vs. CHI,L,88,-16,CLE,CHI
0021800701,2019-01-21,LAL vs. GSW,L,111,-19,LAL,GSW
0021800696,2019-01-21,BKN vs. SAC,W,123,29,BKN,SAC
0021800693,2019-01-21,WAS vs. DET,W,101,14,WAS,DET
0021800695,2019-01-21,ATL vs. ORL,L,103,-19,ATL,ORL
0021800702,2019-01-22,TOR vs. SAC,W,120,15,TOR,SAC
0021800705,2019-01-22,PHX vs. MIN,L,91,-27,PHX,MIN
0021800704,2019-01-22,DAL vs. LAC,W,106,8,DAL,LAC
0021800703,2019-01-22,OKC vs. POR,W,123,9,OKC,POR
0021800713,2019-01-23,MEM vs. CHA,L,107,-11,MEM,CHA
0021800715,2019-01-23,UTA vs. DEN,W,114,6,UTA,DEN
0021800714,2019-01-23,NOP vs. DET,L,94,-4,NOP,DET
0021800706,2019-01-23,IND vs. TOR,W,110,4,IND,TOR
0021800710,2019-01-23,NYK vs. HOU,L,110,-4,NYK,HOU
0021800708,2019-01-23,BKN vs. ORL,W,114,4,BKN,ORL
0021800712,2019-01-23,CHI vs. ATL,L,101,-20,CHI,ATL
0021800707,2019-01-23,BOS vs. CLE,W,123,20,BOS,CLE
0021800709,2019-01-23,MIA vs. LAC,L,99,-12,MIA,LAC
0021800711,2019-01-23,PHI vs. SAS,W,122,2,PHI,SAS
0021800716,2019-01-24,WAS vs. GSW,L,118,-8,WAS,GSW
0021800717,2019-01-24,OKC vs. NOP,W,122,6,OKC,NOP
0021800718,2019-01-24,PHX vs. POR,L,106,-14,PHX,POR
0021800719,2019-01-24,LAL vs. MIN,L,105,-15,LAL,MIN
0021800722,2019-01-25,CLE vs. MIA,L,94,-6,CLE,MIA
0021800728,2019-01-25,DEN vs. PHX,W,132,37,DEN,PHX
0021800725,2019-01-25,MEM vs. SAC,L,96,-3,MEM,SAC
0021800723,2019-01-25,CHI vs. LAC,L,101,-5,CHI,LAC
0021800720,2019-01-25,ORL vs. WAS,L,91,-4,ORL,WAS
0021800721,2019-01-25,BKN vs. NYK,W,109,10,BKN,NYK
0021800724,2019-01-25,HOU vs. TOR,W,121,2,HOU,TOR
0021800726,2019-01-25,DAL vs. DET,W,106,5,DAL,DET
0021800729,2019-01-25,UTA vs. MIN,W,106,4,UTA,MIN
0021800727,2019-01-25,MIL vs. CHA,W,108,9,MIL,CHA
0021800732,2019-01-26,BOS vs. GSW,L,111,-4,BOS,GSW
0021800730,2019-01-26,NOP vs. SAS,L,114,-12,NOP,SAS
0021800734,2019-01-26,POR vs. ATL,W,120,9,POR,ATL
0021800733,2019-01-26,DEN vs. PHI,W,126,16,DEN,PHI
0021800731,2019-01-26,MEM vs. IND,W,106,3,MEM,IND
0021800738,2019-01-27,OKC vs. MIL,W,118,6,OKC,MIL
0021800737,2019-01-27,HOU vs. ORL,W,103,5,HOU,ORL
0021800742,2019-01-27,SAS vs. WAS,W,132,13,SAS,WAS
0021800740,2019-01-27,MIN vs. UTA,L,111,-14,MIN,UTA
0021800736,2019-01-27,LAC vs. SAC,W,122,14,LAC,SAC
0021800741,2019-01-27,NYK vs. MIA,L,97,-9,NYK,MIA
0021800743,2019-01-27,LAL vs. PHX,W,116,14,LAL,PHX
0021800735,2019-01-27,CHI vs. CLE,L,101,-3,CHI,CLE
0021800739,2019-01-27,DAL vs. TOR,L,120,-3,DAL,TOR
0021800748,2019-01-28,LAC vs. ATL,L,118,-5,LAC,ATL
0021800744,2019-01-28,CHA vs. NYK,W,101,9,CHA,NYK
0021800745,2019-01-28,IND vs. GSW,L,100,-32,IND,GSW
0021800746,2019-01-28,BOS vs. BKN,W,112,8,BOS,BKN
0021800747,2019-01-28,MEM vs. DEN,L,92,-3,MEM,DEN
0021800753,2019-01-29,HOU vs. NOP,L,116,-5,HOU,NOP
0021800752,2019-01-29,BKN vs. CHI,W,122,5,BKN,CHI
0021800749,2019-01-29,CLE vs. WAS,W,116,3,CLE,WAS
0021800750,2019-01-29,DET vs. MIL,L,105,-10,DET,MIL
0021800754,2019-01-29,SAS vs. PHX,W,126,2,SAS,PHX
0021800751,2019-01-29,ORL vs. OKC,L,117,-9,ORL,OKC
0021800755,2019-01-29,LAL vs. PHI,L,105,-16,LAL,PHI
0021800762,2019-01-30,SAC vs. ATL,W,135,22,SAC,ATL
0021800758,2019-01-30,NYK vs. DAL,L,90,-24,NYK,DAL
0021800759,2019-01-30,WAS vs. IND,W,107,18,WAS,IND
0021800760,2019-01-30,MIN vs. MEM,W,99,2,MIN,MEM
0021800757,2019-01-30,MIA vs. CHI,L,89,-16,MIA,CHI
0021800756,2019-01-30,BOS vs. CHA,W,126,32,BOS,CHA
0021800761,2019-01-30,NOP vs. DEN,L,99,-6,NOP,DEN
0021800763,2019-01-30,POR vs. UTA,W,132,27,POR,UTA
0021800764,2019-01-31,DET vs. DAL,W,93,4,DET,DAL
0021800767,2019-01-31,SAS vs. BKN,W,117,3,SAS,BKN
0021800768,2019-01-31,GSW vs. PHI,L,104,-9,GSW,PHI
0021800766,2019-01-31,TOR vs. MIL,L,92,-13,TOR,MIL
0021800769,2019-01-31,LAC vs. LAL,L,120,-3,LAC,LAL
0021800765,2019-01-31,ORL vs. IND,W,107,7,ORL,IND
0021800771,2019-02-01,NYK vs. BOS,L,99,-14,NYK,BOS
0021800772,2019-02-01,MIA vs. OKC,L,102,-16,MIA,OKC
0021800773,2019-02-01,UTA vs. ATL,W,128,16,UTA,ATL
0021800774,2019-02-01,DEN vs. HOU,W,136,14,DEN,HOU
0021800770,2019-02-01,CHA vs. MEM,W,100,8,CHA,MEM
0021800781,2019-02-02,MIA vs. IND,L,88,-7,MIA,IND
0021800775,2019-02-02,DET vs. LAC,L,101,-10,DET,LAC
0021800780,2019-02-02,CLE vs. DAL,L,98,-13,CLE,DAL
0021800785,2019-02-02,SAC vs. PHI,W,115,7,SAC,PHI
0021800777,2019-02-02,ORL vs. BKN,W,102,13,ORL,BKN
0021800778,2019-02-02,WAS vs. MIL,L,115,-16,WAS,MIL
0021800783,2019-02-02,MIN vs. DEN,L,106,-1,MIN,DEN
0021800779,2019-02-02,SAS vs. NOP,W,113,5,SAS,NOP
0021800776,2019-02-02,CHA vs. CHI,W,125,7,CHA,CHI
0021800786,2019-02-02,UTA vs. HOU,L,98,-27,UTA,HOU
0021800784,2019-02-02,PHX vs. ATL,L,112,-6,PHX,ATL
0021800782,2019-02-02,GSW vs. LAL,W,115,14,GSW,LAL
0021800787,2019-02-03,NYK vs. MEM,L,84,-12,NYK,MEM
0021800788,2019-02-03,BOS vs. OKC,W,134,5,BOS,OKC
0021800789,2019-02-03,TOR vs. LAC,W,121,18,TOR,LAC
0021800794,2019-02-04,PHX vs. HOU,L,110,-8,PHX,HOU
0021800792,2019-02-04,BKN vs. MIL,L,94,-19,BKN,MIL
0021800795,2019-02-04,SAC vs. SAS,W,127,15,SAC,SAS
0021800791,2019-02-04,WAS vs. ATL,L,129,-8,WAS,ATL
0021800793,2019-02-04,NOP vs. IND,L,107,-2,NOP,IND
0021800790,2019-02-04,DET vs. DEN,W,129,26,DET,DEN
0021800797,2019-02-05,CLE vs. BOS,L,96,-7,CLE,BOS
0021800799,2019-02-05,NYK vs. DET,L,92,-13,NYK,DET
0021800798,2019-02-05,IND vs. LAL,W,136,42,IND,LAL
0021800801,2019-02-05,MEM vs. MIN,W,108,2,MEM,MIN
0021800796,2019-02-05,CHA vs. LAC,L,115,-2,CHA,LAC
0021800803,2019-02-05,POR vs. MIA,L,108,-10,POR,MIA
0021800802,2019-02-05,OKC vs. ORL,W,132,10,OKC,ORL
0021800800,2019-02-05,PHI vs. TOR,L,107,-12,PHI,TOR
0021800809,2019-02-06,SAC vs. HOU,L,101,-26,SAC,HOU
0021800808,2019-02-06,UTA vs. PHX,W,116,28,UTA,PHX
0021800807,2019-02-06,DAL vs. CHA,W,99,6,DAL,CHA
0021800805,2019-02-06,CHI vs. NOP,L,120,-5,CHI,NOP
0021800810,2019-02-06,GSW vs. SAS,W,141,39,GSW,SAS
0021800806,2019-02-06,MIL vs. WAS,W,148,19,MIL,WAS
0021800804,2019-02-06,BKN vs. DEN,W,135,5,BKN,DEN
0021800813,2019-02-07,ATL vs. TOR,L,101,-18,ATL,TOR
0021800814,2019-02-07,BOS vs. LAL,L,128,-1,BOS,LAL
0021800811,2019-02-07,IND vs. LAC,W,116,24,IND,LAC
0021800816,2019-02-07,POR vs. SAS,W,127,9,POR,SAS
0021800812,2019-02-07,ORL vs. MIN,W,122,10,ORL,MIN
0021800815,2019-02-07,OKC vs. MEM,W,117,22,OKC,MEM
0021800819,2019-02-08,WAS vs. CLE,W,119,13,WAS,CLE
0021800820,2019-02-08,BKN vs. CHI,L,106,-19,BKN,CHI
0021800824,2019-02-08,SAC vs. MIA,W,102,6,SAC,MIA
0021800821,2019-02-08,DAL vs. MIL,L,107,-15,DAL,MIL
0021800822,2019-02-08,PHX vs. GSW,L,107,-10,PHX,GSW
0021800823,2019-02-08,NOP vs. MIN,W,122,5,NOP,MIN
0021800818,2019-02-08,PHI vs. DEN,W,117,7,PHI,DEN
0021800817,2019-02-08,DET vs. NYK,W,120,17,DET,NYK
0021800827,2019-02-09,ATL vs. CHA,L,120,-9,ATL,CHA
0021800833,2019-02-09,MIL vs. ORL,L,83,-20,MIL,ORL
0021800831,2019-02-09,MEM vs. NOP,W,99,9,MEM,NOP
0021800825,2019-02-09,UTA vs. SAS,W,125,20,UTA,SAS
0021800826,2019-02-09,IND vs. CLE,W,105,15,IND,CLE
0021800828,2019-02-09,NYK vs. TOR,L,99,-5,NYK,TOR
0021800829,2019-02-09,BOS vs. LAC,L,112,-11,BOS,LAC
0021800832,2019-02-09,HOU vs. OKC,L,112,-5,HOU,OKC
0021800830,2019-02-09,CHI vs. WAS,L,125,-9,CHI,WAS
0021800837,2019-02-10,ATL vs. ORL,L,108,-16,ATL,ORL
0021800835,2019-02-10,PHI vs. LAL,W,143,23,PHI,LAL
0021800834,2019-02-10,DAL vs. POR,W,102,1,DAL,POR
0021800838,2019-02-10,GSW vs. MIA,W,120,2,GSW,MIA
0021800836,2019-02-10,SAC vs. PHX,W,117,13,SAC,PHX
0021800843,2019-02-11,CHI vs. MIL,L,99,-13,CHI,MIL
0021800845,2019-02-11,MIN vs. LAC,W,130,10,MIN,LAC
0021800847,2019-02-11,DEN vs. MIA,W,103,16,DEN,MIA
0021800839,2019-02-11,CLE vs. NYK,W,107,3,CLE,NYK
0021800842,2019-02-11,TOR vs. BKN,W,127,2,TOR,BKN
0021800840,2019-02-11,DET vs. WAS,W,121,9,DET,WAS
0021800844,2019-02-11,HOU vs. DAL,W,120,16,HOU,DAL
0021800846,2019-02-11,OKC vs. POR,W,120,9,OKC,POR
0021800841,2019-02-11,IND vs. CHA,W,99,9,IND,CHA
0021800851,2019-02-12,NOP vs. ORL,L,88,-30,NOP,ORL
0021800852,2019-02-12,GSW vs. UTA,W,115,7,GSW,UTA
0021800850,2019-02-12,MEM vs. SAS,L,107,-1,MEM,SAS
0021800848,2019-02-12,ATL vs. LAL,W,117,4,ATL,LAL
0021800849,2019-02-12,PHI vs. BOS,L,109,-3,PHI,BOS
0021800862,2019-02-13,POR vs. GSW,W,129,22,POR,GSW
0021800856,2019-02-13,NYK vs. PHI,L,111,-15,NYK,PHI
0021800858,2019-02-13,CHI vs. MEM,W,122,12,CHI,MEM
0021800853,2019-02-13,CLE vs. BKN,L,139,-9,CLE,BKN
0021800861,2019-02-13,MIN vs. HOU,W,121,10,MIN,HOU
0021800857,2019-02-13,TOR vs. WAS,W,129,9,TOR,WAS
0021800854,2019-02-13,IND vs. MIL,L,97,-9,IND,MIL
0021800855,2019-02-13,BOS vs. DET,W,118,8,BOS,DET
0021800863,2019-02-13,LAC vs. PHX,W,134,27,LAC,PHX
0021800860,2019-02-13,DEN vs. SAC,W,120,2,DEN,SAC
0021800859,2019-02-13,DAL vs. MIA,L,101,-11,DAL,MIA
0021800865,2019-02-14,ATL vs. NYK,L,91,-15,ATL,NYK
0021800864,2019-02-14,ORL vs. CHA,W,127,38,ORL,CHA
0021800866,2019-02-14,NOP vs. OKC,W,131,9,NOP,OKC
0021800872,2019-02-21,LAL vs. HOU,W,111,5,LAL,HOU
0021800869,2019-02-21,BKN vs. POR,L,99,-14,BKN,POR
0021800867,2019-02-21,CLE vs. PHX,W,111,13,CLE,PHX
0021800871,2019-02-21,GSW vs. SAC,W,125,2,GSW,SAC
0021800868,2019-02-21,PHI vs. MIA,W,106,4,PHI,MIA
0021800870,2019-02-21,MIL vs. BOS,W,98,1,MIL,BOS
0021800876,2019-02-22,TOR vs. SAS,W,120,3,TOR,SAS
0021800881,2019-02-22,OKC vs. UTA,W,148,1,OKC,UTA
0021800880,2019-02-22,DAL vs. DEN,L,104,-10,DAL,DEN
0021800878,2019-02-22,NYK vs. MIN,L,104,-11,NYK,MIN
0021800879,2019-02-22,MEM vs. LAC,L,106,-6,MEM,LAC
0021800875,2019-02-22,ORL vs. CHI,L,109,-1,ORL,CHI
0021800873,2019-02-22,CHA vs. WAS,W,123,13,CHA,WAS
0021800874,2019-02-22,IND vs. NOP,W,126,15,IND,NOP
0021800877,2019-02-22,ATL vs. DET,L,122,-3,ATL,DET
0021800888,2019-02-23,MIA vs. DET,L,96,-23,MIA,DET
0021800883,2019-02-23,ATL vs. PHX,W,120,8,ATL,PHX
0021800893,2019-02-23,UTA vs. DAL,W,125,16,UTA,DAL
0021800887,2019-02-23,NOP vs. LAL,W,128,13,NOP,LAL
0021800891,2019-02-23,MIL vs. MIN,W,140,12,MIL,MIN
0021800884,2019-02-23,CHA vs. BKN,L,115,-2,CHA,BKN
0021800882,2019-02-23,PHI vs. POR,L,115,-15,PHI,POR
0021800885,2019-02-23,CLE vs. MEM,W,112,5,CLE,MEM
0021800890,2019-02-23,OKC vs. SAC,L,116,-3,OKC,SAC
0021800892,2019-02-23,GSW vs. HOU,L,112,-6,GSW,HOU
0021800889,2019-02-23,CHI vs. BOS,W,126,10,CHI,BOS
0021800886,2019-02-23,WAS vs. IND,L,112,-7,WAS,IND
0021800894,2019-02-24,TOR vs. ORL,L,98,-15,TOR,ORL
0021800896,2019-02-24,NYK vs. SAS,W,130,12,NYK,SAS
0021800895,2019-02-24,DEN vs. LAC,W,123,27,DEN,LAC
0021800900,2019-02-25,BKN vs. SAS,W,101,16,BKN,SAS
0021800899,2019-02-25,DET vs. IND,W,113,4,DET,IND
0021800905,2019-02-25,MIN vs. SAC,W,112,7,MIN,SAC
0021800907,2019-02-25,LAC vs. DAL,W,121,9,LAC,DAL
0021800902,2019-02-25,CHI vs. MIL,L,106,-11,CHI,MIL
0021800903,2019-02-25,HOU vs. ATL,W,119,8,HOU,ATL
0021800901,2019-02-25,MIA vs. PHX,L,121,-3,MIA,PHX
0021800898,2019-02-25,CLE vs. POR,L,110,-13,CLE,POR
0021800904,2019-02-25,MEM vs. LAL,W,110,5,MEM,LAL
0021800906,2019-02-25,NOP vs. PHI,L,110,-1,NOP,PHI
0021800897,2019-02-25,CHA vs. GSW,L,110,-11,CHA,GSW
0021800910,2019-02-26,DEN vs. OKC,W,121,9,DEN,OKC
0021800908,2019-02-26,NYK vs. ORL,W,108,5,NYK,ORL
0021800909,2019-02-26,TOR vs. BOS,W,118,23,TOR,BOS
0021800920,2019-02-27,SAC vs. MIL,L,140,-1,SAC,MIL
0021800912,2019-02-27,ATL vs. MIN,W,131,8,ATL,MIN
0021800917,2019-02-27,SAS vs. DET,W,105,12,SAS,DET
0021800913,2019-02-27,BOS vs. POR,L,92,-5,BOS,POR
0021800911,2019-02-27,CHA vs. HOU,L,113,-5,CHA,HOU
0021800921,2019-02-27,LAL vs. NOP,W,125,6,LAL,NOP
0021800916,2019-02-27,MEM vs. CHI,L,107,-2,MEM,CHI
0021800914,2019-02-27,BKN vs. WAS,L,116,-9,BKN,WAS
0021800915,2019-02-27,MIA vs. GSW,W,126,1,MIA,GSW
0021800918,2019-02-27,DAL vs. IND,W,110,9,DAL,IND
0021800919,2019-02-27,UTA vs. LAC,W,111,6,UTA,LAC
0021800927,2019-02-28,OKC vs. PHI,L,104,-4,OKC,PHI
0021800922,2019-02-28,IND vs. MIN,W,122,7,IND,MIN
0021800923,2019-02-28,ORL vs. GSW,W,103,7,ORL,GSW
0021800925,2019-02-28,HOU vs. MIA,W,121,3,HOU,MIA
0021800924,2019-02-28,NYK vs. CLE,L,118,-7,NYK,CLE
0021800926,2019-02-28,DEN vs. UTA,L,104,-7,DEN,UTA
0021800929,2019-03-01,BKN vs. CHA,L,112,-11,BKN,CHA
0021800933,2019-03-01,SAC vs. LAC,L,109,-7,SAC,LAC
0021800934,2019-03-01,LAL vs. MIL,L,120,-11,LAL,MIL
0021800932,2019-03-01,PHX vs. NOP,L,116,-14,PHX,NOP
0021800928,2019-03-01,ATL vs. CHI,L,161,-7,ATL,CHI
0021800930,2019-03-01,TOR vs. POR,W,119,2,TOR,POR
0021800931,2019-03-01,BOS vs. WAS,W,107,11,BOS,WAS
0021800937,2019-03-02,MIA vs. BKN,W,117,29,MIA,BKN
0021800941,2019-03-02,DEN vs. NOP,L,112,-8,DEN,NOP
0021800938,2019-03-02,PHI vs. GSW,L,117,-3,PHI,GSW
0021800936,2019-03-02,IND vs. ORL,L,112,-5,IND,ORL
0021800942,2019-03-02,PHX vs. LAL,W,118,9,PHX,LAL
0021800940,2019-03-02,SAS vs. OKC,W,116,14,SAS,OKC
0021800943,2019-03-02,UTA vs. MIL,W,115,4,UTA,MIL
0021800939,2019-03-02,DAL vs. MEM,L,81,-30,DAL,MEM
0021800935,2019-03-02,CLE vs. DET,L,93,-36,CLE,DET
0021800950,2019-03-03,WAS vs. MIN,W,135,14,WAS,MIN
0021800949,2019-03-03,DET vs. TOR,W,112,5,DET,TOR
0021800944,2019-03-03,CHA vs. POR,L,108,-10,CHA,POR
0021800951,2019-03-03,OKC vs. MEM,W,99,4,OKC,MEM
0021800947,2019-03-03,LAC vs. NYK,W,128,21,LAC,NYK
0021800946,2019-03-03,CHI vs. ATL,L,118,-5,CHI,ATL
0021800945,2019-03-03,BOS vs. HOU,L,104,-11,BOS,HOU
0021800948,2019-03-03,CLE vs. ORL,W,107,14,CLE,ORL
0021800956,2019-03-04,UTA vs. NOP,L,112,-3,UTA,NOP
0021800952,2019-03-04,BKN vs. DAL,W,127,39,BKN,DAL
0021800953,2019-03-04,MIA vs. ATL,W,114,1,MIA,ATL
0021800957,2019-03-04,SAC vs. NYK,W,115,7,SAC,NYK
0021800954,2019-03-04,SAS vs. DEN,W,104,1,SAS,DEN
0021800958,2019-03-04,LAL vs. LAC,L,105,-8,LAL,LAC
0021800955,2019-03-04,PHX vs. MIL,W,114,9,PHX,MIL
0021800961,2019-03-05,TOR vs. HOU,L,95,-12,TOR,HOU
0021800959,2019-03-05,IND vs. CHI,W,105,9,IND,CHI
0021800964,2019-03-05,GSW vs. BOS,L,95,-33,GSW,BOS
0021800963,2019-03-05,MIN vs. OKC,W,131,11,MIN,OKC
0021800962,2019-03-05,MEM vs. POR,W,120,9,MEM,POR
0021800960,2019-03-05,PHI vs. ORL,W,114,8,PHI,ORL
0021800969,2019-03-06,BKN vs. CLE,W,113,6,BKN,CLE
0021800968,2019-03-06,ATL vs. SAS,L,104,-7,ATL,SAS
0021800971,2019-03-06,NOP vs. UTA,L,104,-10,NOP,UTA
0021800974,2019-03-06,LAL vs. DEN,L,99,-16,LAL,DEN
0021800965,2019-03-06,CHA vs. MIA,L,84,-7,CHA,MIA
0021800967,2019-03-06,WAS vs. DAL,W,132,9,WAS,DAL
0021800973,2019-03-06,SAC vs. BOS,L,109,-2,SAC,BOS
0021800972,2019-03-06,PHX vs. NYK,W,107,11,PHX,NYK
0021800970,2019-03-06,CHI vs. PHI,W,108,1,CHI,PHI
0021800966,2019-03-06,DET vs. MIN,W,131,17,DET,MIN
0021800976,2019-03-07,POR vs. OKC,L,121,-8,POR,OKC
0021800975,2019-03-07,MIL vs. IND,W,117,19,MIL,IND
0021800980,2019-03-08,CHI vs. DET,L,104,-8,CHI,DET
0021800979,2019-03-08,MIA vs. CLE,W,126,16,MIA,CLE
0021800983,2019-03-08,NOP vs. TOR,L,104,-23,NOP,TOR
0021800977,2019-03-08,CHA vs. WAS,W,112,1,CHA,WAS
0021800982,2019-03-08,MEM vs. UTA,W,114,10,MEM,UTA
0021800984,2019-03-08,GSW vs. DEN,W,122,17,GSW,DEN
0021800981,2019-03-08,HOU vs. PHI,W,107,16,HOU,PHI
0021800985,2019-03-08,LAC vs. OKC,W,118,8,LAC,OKC
0021800978,2019-03-08,ORL vs. DAL,W,111,5,ORL,DAL
0021800989,2019-03-09,LAL vs. BOS,L,107,-13,LAL,BOS
0021800986,2019-03-09,NYK vs. SAC,L,94,-8,NYK,SAC
0021800991,2019-03-09,POR vs. PHX,W,127,7,POR,PHX
0021800988,2019-03-09,MIN vs. WAS,W,135,5,MIN,WAS
0021800987,2019-03-09,ATL vs. BKN,L,112,-2,ATL,BKN
0021800990,2019-03-09,MIL vs. CHA,W,131,17,MIL,CHA
0021801000,2019-03-10,GSW vs. PHX,L,111,-4,GSW,PHX
0021800993,2019-03-10,MIA vs. TOR,L,104,-21,MIA,TOR
0021800992,2019-03-10,DET vs. CHI,W,131,23,DET,CHI
0021800995,2019-03-10,ATL vs. NOP,W,128,12,ATL,NOP
0021800994,2019-03-10,PHI vs. IND,W,106,17,PHI,IND
0021800998,2019-03-10,MIN vs. NYK,W,103,11,MIN,NYK
0021800997,2019-03-10,DAL vs. HOU,L,93,-1,DAL,HOU
0021800996,2019-03-10,MEM vs. ORL,W,105,8,MEM,ORL
0021800999,2019-03-10,SAS vs. MIL,W,121,7,SAS,MIL
0021801004,2019-03-11,HOU vs. CHA,W,118,12,HOU,CHA
0021801003,2019-03-11,BKN vs. DET,W,103,28,BKN,DET
0021801001,2019-03-11,CLE vs. TOR,W,126,25,CLE,TOR
0021801002,2019-03-11,WAS vs. SAC,W,121,6,WAS,SAC
0021801006,2019-03-11,LAC vs. BOS,W,140,25,LAC,BOS
0021801005,2019-03-11,UTA vs. OKC,L,89,-9,UTA,OKC
0021801011,2019-03-12,DAL vs. SAS,L,105,-7,DAL,SAS
0021801010,2019-03-12,NOP vs. MIL,L,113,-17,NOP,MIL
0021801013,2019-03-12,LAC vs. POR,L,104,-21,LAC,POR
0021801012,2019-03-12,DEN vs. MIN,W,133,26,DEN,MIN
0021801008,2019-03-12,PHI vs. CLE,W,106,7,PHI,CLE
0021801007,2019-03-12,IND vs. NYK,W,103,5,IND,NYK
0021801009,2019-03-12,CHI vs. LAL,L,107,-16,CHI,LAL
0021801014,2019-03-13,MIA vs. DET,W,108,34,MIA,DET
0021801018,2019-03-13,HOU vs. GSW,L,104,-2,HOU,GSW
0021801017,2019-03-13,OKC vs. BKN,W,108,12,OKC,BKN
0021801016,2019-03-13,ATL vs. MEM,W,132,21,ATL,MEM
0021801019,2019-03-13,PHX vs. UTA,L,97,-17,PHX,UTA
0021801015,2019-03-13,WAS vs. ORL,W,100,10,WAS,ORL
0021801020,2019-03-14,IND vs. OKC,W,108,2,IND,OKC
0021801022,2019-03-14,BOS vs. SAC,W,126,6,BOS,SAC
0021801024,2019-03-14,UTA vs. MIN,W,120,20,UTA,MIN
0021801021,2019-03-14,ORL vs. CLE,W,120,29,ORL,CLE
0021801025,2019-03-14,DEN vs. DAL,W,100,1,DEN,DAL
0021801023,2019-03-14,TOR vs. LAL,W,111,13,TOR,LAL
0021801032,2019-03-15,SAS vs. NYK,W,109,26,SAS,NYK
0021801027,2019-03-15,PHI vs. SAC,W,123,9,PHI,SAC
0021801033,2019-03-15,LAC vs. CHI,W,128,7,LAC,CHI
0021801031,2019-03-15,NOP vs. POR,L,110,-12,NOP,POR
0021801028,2019-03-15,WAS vs. CHA,L,110,-6,WAS,CHA
0021801029,2019-03-15,MIA vs. MIL,L,98,-15,MIA,MIL
0021801030,2019-03-15,HOU vs. PHX,W,108,6,HOU,PHX
0021801026,2019-03-15,DET vs. LAL,W,111,14,DET,LAL
0021801039,2019-03-16,SAS vs. POR,W,108,5,SAS,POR
0021801036,2019-03-16,NOP vs. PHX,L,136,-2,NOP,PHX
0021801041,2019-03-16,UTA vs. BKN,W,114,16,UTA,BKN
0021801034,2019-03-16,BOS vs. ATL,W,129,9,BOS,ATL
0021801038,2019-03-16,OKC vs. GSW,L,88,-22,OKC,GSW
0021801035,2019-03-16,WAS vs. MEM,W,135,7,WAS,MEM
0021801040,2019-03-16,DEN vs. IND,W,102,2,DEN,IND
0021801037,2019-03-16,DAL vs. CLE,W,121,5,DAL,CLE
0021801044,2019-03-17,DET vs. TOR,W,110,3,DET,TOR
0021801048,2019-03-17,HOU vs. MIN,W,117,15,HOU,MIN
0021801045,2019-03-17,MIA vs. CHA,W,93,18,MIA,CHA
0021801046,2019-03-17,ORL vs. ATL,W,101,10,ORL,ATL
0021801047,2019-03-17,SAC vs. CHI,W,129,27,SAC,CHI
0021801049,2019-03-17,LAC vs. BKN,W,119,3,LAC,BKN
0021801043,2019-03-17,MIL vs. PHI,L,125,-5,MIL,PHI
0021801042,2019-03-17,NYK vs. LAL,W,124,1,NYK,LAL
0021801056,2019-03-18,DAL vs. NOP,L,125,-4,DAL,NOP
0021801051,2019-03-18,WAS vs. UTA,L,95,-21,WAS,UTA
0021801054,2019-03-18,OKC vs. MIA,L,107,-9,OKC,MIA
0021801053,2019-03-18,TOR vs. NYK,W,128,36,TOR,NYK
0021801055,2019-03-18,SAS vs. GSW,W,111,6,SAS,GSW
0021801057,2019-03-18,PHX vs. CHI,L,101,-15,PHX,CHI
0021801052,2019-03-18,BOS vs. DEN,L,105,-9,BOS,DEN
0021801050,2019-03-18,CLE vs. DET,W,126,7,CLE,DET
0021801058,2019-03-18,POR vs. IND,W,106,8,POR,IND
0021801060,2019-03-19,ATL vs. HOU,L,105,-16,ATL,HOU
0021801063,2019-03-19,SAC vs. BKN,L,121,-2,SAC,BKN
